timestamp,station_id,location,charger_type,sessions,energy_kwh,price_per_kwh,revenue,utilization_pct
2025-01-13 12:00:00,EV001,Central Business District,Fast,21,413.62,16.99,7028.42,46.67
2025-01-13 13:00:00,EV001,Central Business District,Fast,16,384.15,13.37,5134.6,35.56
2025-01-13 14:00:00,EV001,Central Business District,Fast,24,578.93,16.55,9579.95,53.33
2025-01-13 15:00:00,EV001,Central Business District,Fast,24,769.55,16.65,12810.97,53.33
2025-01-13 16:00:00,EV001,Central Business District,Fast,21,383.84,16.75,6429.53,46.67
2025-01-13 17:00:00,EV001,Central Business District,Fast,60,1758.24,15.86,27878.51,100.0
2025-01-13 18:00:00,EV001,Central Business District,Fast,67,2127.82,17.94,38173.15,100.0
2025-01-13 19:00:00,EV001,Central Business District,Fast,53,1672.02,13.53,22619.01,100.0
2025-01-13 20:00:00,EV001,Central Business District,Fast,49,1379.76,13.85,19106.26,100.0
2025-01-13 21:00:00,EV001,Central Business District,Fast,42,924.64,14.61,13512.72,93.33
2025-01-13 22:00:00,EV001,Central Business District,Fast,28,742.56,15.03,11158.97,62.22
2025-01-13 23:00:00,EV001,Central Business District,Fast,27,548.92,14.7,8067.68,60.0
2025-01-14 00:00:00,EV001,Central Business District,Fast,29,636.86,17.68,11256.61,64.44
2025-01-14 01:00:00,EV001,Central Business District,Fast,17,315.39,15.75,4968.14,37.78
2025-01-14 02:00:00,EV001,Central Business District,Fast,24,681.39,13.19,8990.65,53.33
2025-01-14 03:00:00,EV001,Central Business District,Fast,20,558.3,13.35,7453.98,44.44
2025-01-14 04:00:00,EV001,Central Business District,Fast,25,526.93,14.32,7546.28,55.56
2025-01-14 05:00:00,EV001,Central Business District,Fast,26,650.6,14.32,9318.01,57.78
2025-01-14 06:00:00,EV001,Central Business District,Fast,24,783.04,12.27,9604.42,53.33
2025-01-14 07:00:00,EV001,Central Business District,Fast,48,1668.13,17.3,28858.6,100.0
2025-01-14 08:00:00,EV001,Central Business District,Fast,54,1022.99,15.65,16011.74,100.0
2025-01-14 09:00:00,EV001,Central Business District,Fast,44,907.82,17.39,15785.5,97.78
2025-01-14 10:00:00,EV001,Central Business District,Fast,62,1658.93,14.25,23641.86,100.0
2025-01-14 11:00:00,EV001,Central Business District,Fast,21,678.94,13.07,8876.49,46.67
2025-01-14 12:00:00,EV001,Central Business District,Fast,24,714.75,13.61,9731.18,53.33
2025-01-14 13:00:00,EV001,Central Business District,Fast,25,490.98,15.99,7851.02,55.56
2025-01-14 14:00:00,EV001,Central Business District,Fast,26,861.69,16.05,13833.56,57.78
2025-01-14 15:00:00,EV001,Central Business District,Fast,21,473.27,14.06,6654.35,46.67
2025-01-14 16:00:00,EV001,Central Business District,Fast,24,524.08,14.85,7785.04,53.33
2025-01-14 17:00:00,EV001,Central Business District,Fast,50,1408.32,15.24,21459.79,100.0
2025-01-14 18:00:00,EV001,Central Business District,Fast,53,1506.05,14.24,21448.98,100.0
2025-01-14 19:00:00,EV001,Central Business District,Fast,59,1699.99,14.72,25018.27,100.0
2025-01-14 20:00:00,EV001,Central Business District,Fast,55,1760.76,15.34,27015.13,100.0
2025-01-14 21:00:00,EV001,Central Business District,Fast,44,1329.05,14.59,19387.17,97.78
2025-01-14 22:00:00,EV001,Central Business District,Fast,29,957.35,15.3,14648.8,64.44
2025-01-14 23:00:00,EV001,Central Business District,Fast,25,454.02,16.23,7367.98,55.56
2025-01-15 00:00:00,EV001,Central Business District,Fast,29,686.84,13.22,9081.36,64.44
2025-01-15 01:00:00,EV001,Central Business District,Fast,24,531.67,16.47,8754.24,53.33
2025-01-15 02:00:00,EV001,Central Business District,Fast,25,493.29,16.71,8244.41,55.56
2025-01-15 03:00:00,EV001,Central Business District,Fast,25,643.55,14.5,9332.81,55.56
2025-01-15 04:00:00,EV001,Central Business District,Fast,25,709.56,16.62,11789.64,55.56
2025-01-15 05:00:00,EV001,Central Business District,Fast,28,655.21,14.7,9629.67,62.22
2025-01-15 06:00:00,EV001,Central Business District,Fast,28,641.52,14.97,9604.77,62.22
2025-01-15 07:00:00,EV001,Central Business District,Fast,57,1149.35,17.72,20360.88,100.0
2025-01-15 08:00:00,EV001,Central Business District,Fast,52,1229.02,16.49,20269.31,100.0
2025-01-15 09:00:00,EV001,Central Business District,Fast,44,1255.89,16.23,20387.0,97.78
2025-01-15 10:00:00,EV001,Central Business District,Fast,43,1404.43,16.49,23161.91,95.56
2025-01-15 11:00:00,EV001,Central Business District,Fast,22,550.61,15.54,8554.69,48.89
2025-01-15 12:00:00,EV001,Central Business District,Fast,29,590.32,13.02,7688.14,64.44
2025-01-15 13:00:00,EV001,Central Business District,Fast,15,332.99,12.28,4087.96,33.33
2025-01-15 14:00:00,EV001,Central Business District,Fast,22,459.93,15.32,7044.93,48.89
2025-01-15 15:00:00,EV001,Central Business District,Fast,19,635.88,12.92,8215.1,42.22
2025-01-15 16:00:00,EV001,Central Business District,Fast,21,635.7,15.08,9588.99,46.67
2025-01-15 17:00:00,EV001,Central Business District,Fast,71,2187.85,14.03,30703.39,100.0
2025-01-15 18:00:00,EV001,Central Business District,Fast,67,2219.14,15.65,34736.74,100.0
2025-01-15 19:00:00,EV001,Central Business District,Fast,49,1421.55,16.16,22978.84,100.0
2025-01-15 20:00:00,EV001,Central Business District,Fast,53,1226.72,13.4,16432.5,100.0
2025-01-15 21:00:00,EV001,Central Business District,Fast,64,1591.06,17.4,27686.86,100.0
2025-01-15 22:00:00,EV001,Central Business District,Fast,26,666.51,17.57,11708.28,57.78
2025-01-15 23:00:00,EV001,Central Business District,Fast,25,720.82,14.48,10440.15,55.56
2025-01-16 00:00:00,EV001,Central Business District,Fast,25,763.81,17.92,13690.16,55.56
2025-01-16 01:00:00,EV001,Central Business District,Fast,38,835.07,14.21,11864.53,84.44
2025-01-16 02:00:00,EV001,Central Business District,Fast,27,836.08,16.63,13901.15,60.0
2025-01-16 03:00:00,EV001,Central Business District,Fast,29,888.42,12.96,11511.3,64.44
2025-01-16 04:00:00,EV001,Central Business District,Fast,27,500.84,13.43,6726.42,60.0
2025-01-16 05:00:00,EV001,Central Business District,Fast,23,534.8,16.95,9064.75,51.11
2025-01-16 06:00:00,EV001,Central Business District,Fast,23,699.76,12.91,9034.88,51.11
2025-01-16 07:00:00,EV001,Central Business District,Fast,58,1174.17,13.27,15579.46,100.0
2025-01-16 08:00:00,EV001,Central Business District,Fast,64,1349.13,15.31,20656.2,100.0
2025-01-16 09:00:00,EV001,Central Business District,Fast,46,1358.09,14.6,19825.07,100.0
2025-01-16 10:00:00,EV001,Central Business District,Fast,59,1478.22,15.14,22376.23,100.0
2025-01-16 11:00:00,EV001,Central Business District,Fast,23,496.31,13.13,6514.72,51.11
2025-01-16 12:00:00,EV001,Central Business District,Fast,26,712.79,13.08,9326.36,57.78
2025-01-16 13:00:00,EV001,Central Business District,Fast,29,1095.28,14.14,15491.51,64.44
2025-01-16 14:00:00,EV001,Central Business District,Fast,26,536.09,16.61,8902.39,57.78
2025-01-16 15:00:00,EV001,Central Business District,Fast,25,451.63,13.49,6094.25,55.56
2025-01-16 16:00:00,EV001,Central Business District,Fast,30,817.94,14.51,11864.18,66.67
2025-01-16 17:00:00,EV001,Central Business District,Fast,60,1202.99,14.63,17598.79,100.0
2025-01-16 18:00:00,EV001,Central Business District,Fast,51,1543.86,12.04,18586.72,100.0
2025-01-16 19:00:00,EV001,Central Business District,Fast,59,1256.26,17.51,21994.9,100.0
2025-01-16 20:00:00,EV001,Central Business District,Fast,58,1578.88,14.04,22163.23,100.0
2025-01-16 21:00:00,EV001,Central Business District,Fast,65,1700.21,14.34,24381.42,100.0
2025-01-16 22:00:00,EV001,Central Business District,Fast,30,584.92,14.75,8625.25,66.67
2025-01-16 23:00:00,EV001,Central Business District,Fast,16,355.88,14.79,5262.95,35.56
2025-01-17 00:00:00,EV001,Central Business District,Fast,23,718.45,17.6,12646.19,51.11
2025-01-17 01:00:00,EV001,Central Business District,Fast,20,490.28,13.35,6544.21,44.44
2025-01-17 02:00:00,EV001,Central Business District,Fast,11,368.67,15.11,5569.99,24.44
2025-01-17 03:00:00,EV001,Central Business District,Fast,22,377.95,12.63,4773.69,48.89
2025-01-17 04:00:00,EV001,Central Business District,Fast,30,893.87,12.49,11168.01,66.67
2025-01-17 05:00:00,EV001,Central Business District,Fast,25,784.32,12.29,9638.91,55.56
2025-01-17 06:00:00,EV001,Central Business District,Fast,26,825.57,12.49,10313.27,57.78
2025-01-17 07:00:00,EV001,Central Business District,Fast,57,1597.46,16.51,26370.98,100.0
2025-01-17 08:00:00,EV001,Central Business District,Fast,60,1177.14,13.26,15603.94,100.0
2025-01-17 09:00:00,EV001,Central Business District,Fast,43,766.38,16.44,12596.05,95.56
2025-01-17 10:00:00,EV001,Central Business District,Fast,53,979.29,17.02,16668.04,100.0
2025-01-17 11:00:00,EV001,Central Business District,Fast,23,489.32,17.82,8718.8,51.11
2025-01-17 12:00:00,EV001,Central Business District,Fast,20,411.52,15.28,6289.17,44.44
2025-01-17 13:00:00,EV001,Central Business District,Fast,30,881.0,13.34,11755.57,66.67
2025-01-17 14:00:00,EV001,Central Business District,Fast,27,861.39,14.94,12867.41,60.0
2025-01-17 15:00:00,EV001,Central Business District,Fast,29,762.87,16.42,12527.44,64.44
2025-01-17 16:00:00,EV001,Central Business District,Fast,24,511.57,16.75,8568.8,53.33
2025-01-17 17:00:00,EV001,Central Business District,Fast,37,1030.25,13.13,13527.75,82.22
2025-01-17 18:00:00,EV001,Central Business District,Fast,52,1169.03,14.03,16406.26,100.0
2025-01-17 19:00:00,EV001,Central Business District,Fast,54,1043.27,14.59,15221.83,100.0
2025-01-17 20:00:00,EV001,Central Business District,Fast,56,1294.88,12.31,15934.64,100.0
2025-01-17 21:00:00,EV001,Central Business District,Fast,62,1542.04,14.05,21672.2,100.0
2025-01-17 22:00:00,EV001,Central Business District,Fast,26,634.26,13.79,8748.45,57.78
2025-01-17 23:00:00,EV001,Central Business District,Fast,31,1052.92,15.24,16044.05,68.89
2025-01-18 00:00:00,EV001,Central Business District,Fast,25,832.85,12.82,10674.25,55.56
2025-01-18 01:00:00,EV001,Central Business District,Fast,20,743.23,13.24,9842.97,44.44
2025-01-18 02:00:00,EV001,Central Business District,Fast,16,471.67,17.34,8179.33,35.56
2025-01-18 03:00:00,EV001,Central Business District,Fast,23,481.23,12.13,5836.72,51.11
2025-01-18 04:00:00,EV001,Central Business District,Fast,15,422.06,14.96,6316.13,33.33
2025-01-18 05:00:00,EV001,Central Business District,Fast,21,628.22,13.87,8710.71,46.67
2025-01-18 06:00:00,EV001,Central Business District,Fast,25,850.61,13.69,11642.55,55.56
2025-01-18 07:00:00,EV001,Central Business District,Fast,35,869.52,15.03,13068.55,77.78
2025-01-18 08:00:00,EV001,Central Business District,Fast,36,819.86,14.75,12093.63,80.0
2025-01-18 09:00:00,EV001,Central Business District,Fast,32,913.25,14.41,13159.77,71.11
2025-01-18 10:00:00,EV001,Central Business District,Fast,40,1032.31,15.59,16091.45,88.89
2025-01-18 11:00:00,EV001,Central Business District,Fast,22,439.38,14.16,6220.04,48.89
2025-01-18 12:00:00,EV001,Central Business District,Fast,21,712.96,12.93,9219.16,46.67
2025-01-18 13:00:00,EV001,Central Business District,Fast,24,432.94,17.79,7700.47,53.33
2025-01-18 14:00:00,EV001,Central Business District,Fast,15,428.28,14.32,6133.58,33.33
2025-01-18 15:00:00,EV001,Central Business District,Fast,21,639.38,14.5,9272.94,46.67
2025-01-18 16:00:00,EV001,Central Business District,Fast,17,600.89,15.22,9143.5,37.78
2025-01-18 17:00:00,EV001,Central Business District,Fast,34,956.4,13.26,12683.26,75.56
2025-01-18 18:00:00,EV001,Central Business District,Fast,61,1261.06,15.05,18982.36,100.0
2025-01-18 19:00:00,EV001,Central Business District,Fast,35,978.58,15.12,14796.96,77.78
2025-01-18 20:00:00,EV001,Central Business District,Fast,29,973.92,14.72,14340.41,64.44
2025-01-18 21:00:00,EV001,Central Business District,Fast,36,1237.32,17.96,22216.12,80.0
2025-01-18 22:00:00,EV001,Central Business District,Fast,24,478.02,13.91,6648.73,53.33
2025-01-18 23:00:00,EV001,Central Business District,Fast,18,394.63,14.13,5576.5,40.0
2025-01-19 00:00:00,EV001,Central Business District,Fast,15,483.7,16.58,8019.4,33.33
2025-01-19 01:00:00,EV001,Central Business District,Fast,29,910.01,16.66,15160.67,64.44
2025-01-19 02:00:00,EV001,Central Business District,Fast,18,463.38,13.0,6025.36,40.0
2025-01-19 03:00:00,EV001,Central Business District,Fast,23,733.62,17.82,13073.04,51.11
2025-01-19 04:00:00,EV001,Central Business District,Fast,26,654.56,16.19,10596.65,57.78
2025-01-19 05:00:00,EV001,Central Business District,Fast,20,582.15,15.86,9231.19,44.44
2025-01-19 06:00:00,EV001,Central Business District,Fast,23,570.44,12.12,6915.21,51.11
2025-01-19 07:00:00,EV001,Central Business District,Fast,45,1151.97,12.14,13985.2,100.0
2025-01-19 08:00:00,EV001,Central Business District,Fast,46,1133.13,12.68,14369.41,100.0
2025-01-19 09:00:00,EV001,Central Business District,Fast,41,913.63,16.47,15050.93,91.11
2025-01-19 10:00:00,EV001,Central Business District,Fast,31,910.77,15.19,13836.14,68.89
2025-01-19 11:00:00,EV001,Central Business District,Fast,14,276.04,15.88,4384.31,31.11
2025-01-19 12:00:00,EV001,Central Business District,Fast,17,390.12,12.66,4938.66,37.78
2025-01-19 13:00:00,EV001,Central Business District,Fast,17,383.81,17.1,6561.85,37.78
2025-01-19 14:00:00,EV001,Central Business District,Fast,15,318.07,16.06,5109.16,33.33
2025-01-19 15:00:00,EV001,Central Business District,Fast,25,817.58,12.84,10501.04,55.56
2025-01-19 16:00:00,EV001,Central Business District,Fast,24,698.02,12.15,8482.6,53.33
2025-01-19 17:00:00,EV001,Central Business District,Fast,33,1061.64,12.84,13629.48,73.33
2025-01-19 18:00:00,EV001,Central Business District,Fast,47,1653.42,15.27,25240.83,100.0
2025-01-19 19:00:00,EV001,Central Business District,Fast,49,1159.66,13.54,15699.77,100.0
2025-01-19 20:00:00,EV001,Central Business District,Fast,34,626.36,16.4,10271.7,75.56
2025-01-19 21:00:00,EV001,Central Business District,Fast,47,963.4,15.15,14591.84,100.0
2025-01-19 22:00:00,EV001,Central Business District,Fast,23,370.97,12.83,4759.07,51.11
2025-01-19 23:00:00,EV001,Central Business District,Fast,21,495.83,16.56,8208.79,46.67
2025-01-20 00:00:00,EV001,Central Business District,Fast,29,886.79,14.9,13211.31,64.44
2025-01-20 01:00:00,EV001,Central Business District,Fast,24,653.99,16.82,11003.37,53.33
2025-01-20 02:00:00,EV001,Central Business District,Fast,32,717.16,12.74,9138.59,71.11
2025-01-20 03:00:00,EV001,Central Business District,Fast,27,742.29,15.1,11207.39,60.0
2025-01-20 04:00:00,EV001,Central Business District,Fast,31,1023.14,17.43,17837.58,68.89
2025-01-20 05:00:00,EV001,Central Business District,Fast,32,950.97,16.8,15974.57,71.11
2025-01-20 06:00:00,EV001,Central Business District,Fast,19,482.42,17.84,8608.52,42.22
2025-01-20 07:00:00,EV001,Central Business District,Fast,45,1107.12,15.49,17145.92,100.0
2025-01-20 08:00:00,EV001,Central Business District,Fast,48,1285.57,15.51,19934.54,100.0
2025-01-20 09:00:00,EV001,Central Business District,Fast,44,853.38,17.09,14585.8,97.78
2025-01-20 10:00:00,EV001,Central Business District,Fast,58,1433.78,12.92,18531.04,100.0
2025-01-20 11:00:00,EV001,Central Business District,Fast,30,530.08,13.09,6937.3,66.67
2025-01-20 12:00:00,EV001,Central Business District,Fast,16,473.82,12.52,5931.43,35.56
2025-01-20 13:00:00,EV001,Central Business District,Fast,23,666.51,14.81,9867.73,51.11
2025-01-20 14:00:00,EV001,Central Business District,Fast,24,600.96,14.75,8864.76,53.33
2025-01-20 15:00:00,EV001,Central Business District,Fast,32,1023.9,12.47,12763.29,71.11
2025-01-20 16:00:00,EV001,Central Business District,Fast,24,679.17,12.51,8499.27,53.33
2025-01-20 17:00:00,EV001,Central Business District,Fast,52,969.26,14.97,14509.59,100.0
2025-01-20 18:00:00,EV001,Central Business District,Fast,58,1882.4,13.73,25849.92,100.0
2025-01-20 19:00:00,EV001,Central Business District,Fast,57,1845.21,16.23,29940.78,100.0
2025-01-20 20:00:00,EV001,Central Business District,Fast,61,2142.97,16.84,36087.56,100.0
2025-01-20 21:00:00,EV001,Central Business District,Fast,51,1621.63,14.78,23974.03,100.0
2025-01-20 22:00:00,EV001,Central Business District,Fast,28,804.18,17.32,13927.26,62.22
2025-01-20 23:00:00,EV001,Central Business District,Fast,24,456.17,14.68,6698.88,53.33
2025-01-21 00:00:00,EV001,Central Business District,Fast,33,827.34,12.53,10363.05,73.33
2025-01-21 01:00:00,EV001,Central Business District,Fast,18,497.24,16.98,8443.95,40.0
2025-01-21 02:00:00,EV001,Central Business District,Fast,34,889.18,15.59,13863.05,75.56
2025-01-21 03:00:00,EV001,Central Business District,Fast,30,581.1,17.27,10038.43,66.67
2025-01-21 04:00:00,EV001,Central Business District,Fast,23,614.31,13.39,8226.9,51.11
2025-01-21 05:00:00,EV001,Central Business District,Fast,24,617.3,17.33,10696.4,53.33
2025-01-21 06:00:00,EV001,Central Business District,Fast,34,1177.79,15.69,18475.92,75.56
2025-01-21 07:00:00,EV001,Central Business District,Fast,40,782.83,14.88,11646.13,88.89
2025-01-21 08:00:00,EV001,Central Business District,Fast,56,1601.54,13.32,21332.37,100.0
2025-01-21 09:00:00,EV001,Central Business District,Fast,64,1188.14,16.7,19844.26,100.0
2025-01-21 10:00:00,EV001,Central Business District,Fast,43,1532.23,16.89,25880.08,95.56
2025-01-21 11:00:00,EV001,Central Business District,Fast,34,983.42,12.06,11861.81,75.56
2025-01-21 12:00:00,EV001,Central Business District,Fast,20,525.62,13.69,7197.08,44.44
2025-01-21 13:00:00,EV001,Central Business District,Fast,31,1028.51,12.76,13119.05,68.89
2025-01-21 14:00:00,EV001,Central Business District,Fast,35,826.31,16.82,13897.72,77.78
2025-01-21 15:00:00,EV001,Central Business District,Fast,24,729.7,15.96,11647.23,53.33
2025-01-21 16:00:00,EV001,Central Business District,Fast,23,537.18,17.36,9324.13,51.11
2025-01-21 17:00:00,EV001,Central Business District,Fast,57,1361.11,15.61,21243.61,100.0
2025-01-21 18:00:00,EV001,Central Business District,Fast,51,1612.63,12.6,20315.78,100.0
2025-01-21 19:00:00,EV001,Central Business District,Fast,64,2035.58,16.33,33248.25,100.0
2025-01-21 20:00:00,EV001,Central Business District,Fast,39,794.53,13.88,11027.65,86.67
2025-01-21 21:00:00,EV001,Central Business District,Fast,70,1905.43,12.56,23932.71,100.0
2025-01-21 22:00:00,EV001,Central Business District,Fast,30,910.56,13.45,12243.98,66.67
2025-01-21 23:00:00,EV001,Central Business District,Fast,26,718.74,17.39,12500.74,57.78
2025-01-22 00:00:00,EV001,Central Business District,Fast,25,781.74,12.08,9445.15,55.56
2025-01-22 01:00:00,EV001,Central Business District,Fast,17,475.73,15.02,7145.14,37.78
2025-01-22 02:00:00,EV001,Central Business District,Fast,22,624.32,14.93,9318.13,48.89
2025-01-22 03:00:00,EV001,Central Business District,Fast,27,677.66,17.9,12130.97,60.0
2025-01-22 04:00:00,EV001,Central Business District,Fast,20,419.27,14.49,6075.87,44.44
2025-01-22 05:00:00,EV001,Central Business District,Fast,23,658.0,12.36,8132.92,51.11
2025-01-22 06:00:00,EV001,Central Business District,Fast,24,567.02,16.64,9436.56,53.33
2025-01-22 07:00:00,EV001,Central Business District,Fast,56,1336.57,12.07,16135.24,100.0
2025-01-22 08:00:00,EV001,Central Business District,Fast,60,1505.02,13.47,20267.99,100.0
